Id,Tweet
238," @Rachelle_Lefevr/DI It's cool what ur doing. Breast cancer/SA runs in my family. I have a friend who got it when she/QIGENDER was just 27/QIAGE , so sad "
239,One check for a family who had their car stolen! And one for a family where the son/QIGENDER and the mom/QIGENDER are battling cancer/SA ! 4 funerals 
240, @Isagra/DI thanks so much. I appreciate your kindness &amp; warmth.  My mom's/QIGENDER sister/QIGENDER is dying of breast cancer/SA (on the cancer's/SA timeline).  
241,"my chorus teacher/QIJOB is getting tested today to figure out if a mass in his stomach is cancerous/SA . if you're religious, please pray for him/QIGENDER . "
242,well they just told me that my grandma/QIGENDER has lung cancer/SA and for her/QIGENDER i gave up my oportunity for my dream i hope you get better 
243,Wow. Someone I was pretty close to growing up died yesterday of breast cancer/SA she/QIGENDER didn't tell anyone about until the end. Left 2 kids. 
244,Just found out a coworker/QIJOB of mine has a high chance of passing away this week from cancer/SA .  I never even knew he/QIGENDER had cancer/SA . So sad 
245,AND our principal/QIJOB is retiring...he/QIGENDER has cancer/SA . 
246," @ThirtySomethin/DI Thanks hun, I really appreciate it! She's/QIGENDER been sick for a long time...damn F*@$'n CANCER/SA ! She/QIGENDER was still young, late 50/QIAGE 's "
247, @kbcraigs/DI Tell Dad/QIGENDER - George/DI doesn't come here much anymore; he's/QIGENDER fighting lung cancer/SA .   He/QIGENDER works from home - only here once a month now
248,"they are letting my mom/QIGENDER leave the hospital today, we still have no idea how bad the cancer/SA is, test results have not returned "
249,watching a very emotional reportage about a 43/QIAGE year-old mother/QIGENDER who's got lung cancer/SA and died...trying not to cry 
250,"Just got awful news, my cousin's husband/QIMARITAL has pancreatic cancer/SA and prognosis is not good.  "
251,*Sad news for the ABC Action News family* Gary/DI Papa/DI passed away today from Cancer/SA .......... He/QIGENDER 'll be missed! 
252,Grandpa's/QIGENDER doing a little better but he/QIGENDER had a fall last night.  He/QIGENDER also got a biopsy/SA to check for tumors/SA and cancer/SA T_T
253, @The_BORG/DI I knew he/QIGENDER was sick.. but I thought his/QIGENDER cancer/SA went into remission.... but it flared up again.. 
254,This is my 4th Father's Day without my Dad/QIGENDER . He/QIGENDER died April 14th 2005 from lung cancer/SA . Died 6 weeks after he/QIGENDER was diagnosed. 
255,RIP Gary/DI Papa/DI . The longtime 6ABC sports director/QIJOB died today of prostate cancer/SA . He/QIGENDER will be missed! 
256,"Just found out a friends mom/QIGENDER has breast cancer/SA  She's/QIGENDER in good spirits, but I'm a bit overwhelmed with the shock of hearing the news"
257,This story is so sad  Pixar showed a home screening of &quot;Up&quot; to young girl/QIGENDER who died 7 hours later of Vascular cancer/SA  
258,( #PeaceitsJessica ) so i just found out one of my old soccer coaches/QIJOB has breast cancer/SA  I need a hug....
259, @RobCometX/DI i got a friend who is 23/QIAGE who has had cancer/SA 3 times already in her lady/QIGENDER parts.  
260,Urgs... Steve/DI jobs/DI had a liver transplant/SA  .. Does that mean metastatic cancer/SA ?  
261,My friend Bryce/DI . He/QIGENDER has cancer/SA &amp; his/QIGENDER arms &amp; legs r curling up. He/QIGENDER can't walk &amp; Marisa/DI jus told me he's not any better 
262,Ok so everything was fine and dandy until my sisters/QIGENDER friend started crying bcuz her/QIGENDER dad/QIGENDER has cancer/SA ..fuck I feel bad and got teary eyed 
263,Just got word that the cancer/SA claimed my uncle/QIGENDER overnight. Just  over two months after it claimed my aunt/QIGENDER . 
264,"Long call with cust. I know, in detail, his/QIGENDER quad-bypass/SA , wife's/QIMARITAL cancer/SA , the university he attended.  Over a 4cent credit. Not j/ king. "
265, @mfowmes/DI oh wow sounds awesome bet you can't wait  sorry to hear about your mum/QIGENDER - I lost my mum/QIGENDER to cancer nearly 8 years ago  *hugs* x
266,oh. Mums/QIGENDER friend died yesterday from cancer/SA :'( shes/QIGENDER pretty upset 
267,Kinda sad. At a benefit for a man/QIGENDER with 2 weeks to live. Dying of cancer/SA . At bar. To raise money for his/QIGENDER funeral.  sad
268,Sad times at the minute!  my grandad/QIGENDER is terminly ill with cancer/SA  i love you granddad/QIGENDER
269,"A sad story, must read  Colby/DI Curtin/DI , a 10-year-old/QIAGE girl/QIGENDER suffering from terminal vascular cancer/SA , told her/QIGENDER mom/QIGENDER t.. "
270," @panchromatic/DI she/QIGENDER had stomach cancer/SA  found her/QIGENDER barely alive and held her/QIGENDER outside for an hour, she/QIGENDER seemed happy, even snuggled my shoulder"
271,i feel a bit queasy after reading about Nabby/DI Adams'/DI breast cancer/SA . Such a sad story 
272," @paulina1/DI he's/QIGENDER about 114lbs.  Our friend, a radiologist/QIJOB , believes his/QIGENDER cancer/SA is back. So does fam. doc. Seeing specialist soon."
273,My mum/QIGENDER lost her/QIGENDER battle with cancer/SA today  x
274," @rjamestaylor/DI Oh, RJ, why didn't you say something?? I just found my dad/QIGENDER has cancer/SA and is also wasting away! I am soooo sorry!  "
275,Tiff's/DI Gma/QIGENDER has terminal cancer/SA ...  Gonna drop off Tiff/DI so that she/QIGENDER can be her CNA while she/QIGENDER is on hospice (*sp)  
276,Happy Fathers day to all dads out there I dont got a dad/QIGENDER any morhe tomoorow it be 4 months since he/QIGENDER died from lung cancer/SA miss you dad/QIGENDER 
277,"I miss my father/QIGENDER . He/QIGENDER died in October, 11 mo. after breaking his/QIGENDER hip, contracting cancer/SA , &amp; complications fr. COPD. I helped care for him. "
278,"I feel sorry for our neighbor, who is dying because of breast cancer/SA ... Her/QIGENDER story is very bad.. "
279,"happy fathers day to all the fathers out there!!!!! unfortunatly im not celebrting, my dad/QIGENDER died coz of cancer/SA when i was 8/QIAGE  xxx"
280,my friend's mom/QIGENDER died of cancer/SA in the gums yesterday afternoon 
281,Just got the news that my aunt/QIGENDER isn't doing well at all.. (The one who has cancer/SA ) 
282,Ed/DI Mcmahon/DI dies from Cancer/SA at 86/QIAGE
283,Please pray for my uncle/QIGENDER . Cancer/SA is getting worse and he/QIGENDER can't get the experimental treatment he/QIGENDER was hoping for 
284,Kix/DI I will say a prayer for Terri/DI and her/QIGENDER family...cancer/SA is a horrible thing. I am praying she/QIGENDER doesn't suffer. 
285,"My dad/QIGENDER just called me to tell me he/QIGENDER might have cancer/SA , and was joking about it like it's funny! "
286,"Kind of sunburnt from the pool, but I'm embracing skin cancer/SA . woohoo.  Clara/DI is going to Canada/QIREGION on the first.  My phones dead.  Naptime."
287,Just found out my mommy/QIGENDER might have cancer/SA again... I is really sad 
288,"Heading to bed. Hope Farrah/DI Fawcett/DI isn't in any pain, this is such a tragedy. Cancer/SA sucks. "
289,"worse news ever!! Grandma/QIGENDER has colon cancer/SA , liver cancer/SA , stomach cancer/SA which has spread to the abdominal wall!! its not cureable   "
290,Just spoke to a lady/QIGENDER whose husband/QIMARITAL has Stage 4 cancer/SA . Docs are giving him 6 months. My day just got darker. 
291, @hexmurda/DI yo I remember crying when I heard she/QIGENDER died...Uteran cancer/SA is sad 
292," @izka2/DI Farrah/DI had breast cancer/SA , she/QIGENDER finally  succumbed to it   "
293, @Rhyanath/DI Oh... sorry to hear that.  Cancer/SA is a nasty thing.  Sounds like it's going to be a difficult few weeks for you. 
294,wow ddnt know @ryano'neal/DI had cancer/SA 2... soooo sad  (giving her/QIGENDER her flowers while she/QIGENDER can still receive em @farrah/DI )
295,"and now another friend's mum/QIGENDER has taken a turn for the worse  life is so cruel, especially cancer/SA "
296,heartbreaking.. 4/QIAGE -yr-old girl/QIGENDER fighting cancer/SA  
297,remember that badass lady/QIGENDER who treated herself for breast cancer/SA at the South Pole/QIREGION ? She/QIGENDER passed away 
298, @ItsToni/DI She's/QIGENDER had cancer/SA for the past 2yrs. 
299,"Wow, Farrah/DI Fawcet's/DI in her final stages of anal cancer/SA , she/QIGENDER only has a few hours left. How sad  Live ur life ppl! Make each moment count!"
300,Farrah/DI Fawcet/DI dies of cancer/SA at 62/QIAGE . 
301,Farrah/DI Fawcett/DI has passed from cancer/SA .. my heart breaks  this has been a long hard battle for her RIP
302, @RyanSeacrest/DI Farrah/DI Fawcet/DI dies of cancer/SA at 62/QIAGE . 
303,Farrah/DI Fawcett/DI died from cancer/SA today.  Bummer. Prayers to her/QIGENDER son/QIGENDER and Ryan/DI O'Neal/DI .
304,"Cancer/SA -stricken star Farrah/DI Fawcett/DI has been given her/QIGENDER last rites and could be close to death, ABC reported Thursday.~ How sad "
305,"Retweeting @todayshow: Reuters: Actress/QIJOB Farrah/DI Fawcett/DI dies from cancer/SA , age 62/QIAGE -- Spokesman "
306,Apparently Farrah/DI Fawcett/DI lost her/QIGENDER battle with cancer/SA . 
307,"Man, Farrah/DI Fawcett/DI just lost her battle with cancer/SA  ....  I read that she/QIGENDER only had hours left this morning. What a bummer."
308,Farrah/DI Fawcett/DI dies of cancer/SA at 62/QIAGE . 
309,BREAKING NEWS: Actress/QIJOB Farrah/DI Fawcett/DI dies after long battle with cancer/SA ; Rest in Peace Farrah/DI 
310, Farrah/DI Fawcett/DI dies of cancer/SA at 62/QIAGE . 
311,Sad... Farrah/DI Fawcett/DI just passed away. Cancer/SA . Cancer/SA sucks. 
312,I'm really sad about Farrah/DI  I HATE cancer/SA ! I wish we could find something to BEAT that disease!
313,Farrah/DI Fawcett/DI died today at St. John's Health Center in Los/QIREGION Angeles/QIREGION after a courageous and lengthy battle with cancer/SA . 
314,Link: Farrah/DI Fawcett/DI Dies of Cancer/SA at 62/QIAGE 
315,Farrah/DI Fawcett/DI has died from cancer/SA at age 62/QIAGE .    The angel is the with the angels.
316,"Farrah/DI Fawcett/DI , my fellow Texas/QIREGION Longhorn/QIREGION has lost her battle with cancer/SA  So sad. RIP"
317,So sad...farrah/DI fawcett/DI lost her/QIGENDER battle with cancer/SA  may she/QIGENDER rest in peace...
318, @SuperstarDJRay/DI I am very saddened  My grandma/QIGENDER and cousin are both battling cancer/SA right now
319,"  @cnnbrk/DI : Farrah/DI Fawcett/DI , star of &quot;Charlie's Angels,&quot; has died from cancer/SA at 62/QIAGE ."
320,"Farrah/DI faucett/DI has lost her battle with cancer/SA .  I adored her/QIGENDER growing up, even had the Farrah/DI haircut. "
321,Well Farrah/DI Fawcett/DI is now chilling with Ed/DI McMahon/DI . RIP guys you will be missed.  Cancer/SA took 2 more cool people
322,"Cancer/SA Sucks  RIP, Farrah/DI"
323,We really need to keep doing our parts to help find a cure for cancer/SA . Too many lives have been loss to cancer/SA . RIP Aunt/QIGENDER Alice/DI I love you 
324, @Ecgric/DI It is sad... She/QIGENDER battled colon cancer/SA for 2+ years 
325,Farrah/DI Fawcett/DI has passed away after losing her battle with cancer/SA 
326,Farrah/DI fawcett/DI died of cancer/SA today 
327," @Tacoluv/DI Yes, she/QIGENDER had cancer/SA ...I'm not sure what kind "
328,Sad news every1 Farrah/DI Fawcett/DI has died of cancer/SA at age 62/QIAGE 
329, @acebowman/DI lol you are so goofy but Farrah/DI Fawcett/DI died of cancer/SA 
330,BNO News has independently confirmed that actress/QIJOB Farrah/DI Fawcett/DI lost her/QIGENDER battle to cancer/SA this morning. (via @BreakingNews)  Sad...
331,"First @EdMcMahon/DI , now #FarrahFawcett/DI ... Cancer/SA is such a devestating disease  #RIP"
332,"Breaking News: Farrah/DI Fawcett/DI has died after her long cancer/SA battle, according to MSNBC headline. "
333,"Farrah/DI Fawcett/DI , star of &quot;Charlie's Angels,&quot; has died from cancer/SA at 62/QIAGE . "
334,Just found out that Farrah/DI Fawcett/DI passed away @ 62/DI . She/QIGENDER played Jill/DI on series &quot;Charlie's Angels&quot;; lost battle w/ cancer/SA 
335,Farrah/DI Fawcett/DI died from cancer/SA ? how sad 
336,"Farrah/DI Fawcett/DI , such a legendary icon passed away this morning  unfortunately, she/QIGENDER lost her battle with cancer "
337,Farrah/DI Fawcett/DI died this morning from cancer/SA .  
338," @cnnbrk/DI Farrah/DI Fawcett/DI , star of &quot;Charlie's Angels,&quot; has died from cancer/SA at 62/QIAGE . "
339,RIP Farrah/DI . She/QIGENDER lost her/QIGENDER battle to cancer/SA . PLEASE don't take life for granted or people. We belong to our creator not one another. 
340,RIP Farrah/DI Fawcett/DI .  I hate cancer/SA .
341,"Checking in at lunchtime (pita and humus --yum!). Sad news RE Farrah/DI . Cancer/SA gets someone else at an all-too-young age, 62/QIAGE . My mom/QIGENDER was 65/QIAGE . "
342,"Farah/DI Fawcett/DI &quot;golden-haired sex symbol of the late 1970s&quot; has died from cancer/SA , aged 62/QIAGE Very sad "
343,E! News BREAKING: Farrah/DI Fawcett/DI has died of cancer/SA at age 62/QIAGE 
344," @LisaP/DI RIP Farrah/DI Fawcett/DI omg I didn't even know she/QIGENDER had cancer/SA . That is very sad news, she/QIGENDER was a beautiful woman/QIGENDER and actress/QIJOB "
345,"Oh wow....Farrah/DI Fawcett/DI Dies of Cancer/SA at 62/QIAGE ....She/QIGENDER certainly put up a good fight, RIP Farrah/DI "
346,"Farrah/DI Fawcett/DI , star of &quot;Charlie's Angels,&quot; has died from cancer/SA at 62/QIAGE .  (via @TheresaRockFace)"
347,RIP Farrah/DI Fawcett/DI .  LAWD that woman/QIGENDER and her/QIGENDER beautiful hair...How the fudge do you get anal cancer/SA anyway?
348,"NewsAP) Farrah/DI Fawcett/DI has died in a Los/QIREGION Angeles/QIREGION hospital. She was 62/QIAGE . ***jeez man, so sad how many have fallen to cancer/SA "
349,"Its just so sad that the people fighting cancer/SA that have hope and drive, can't win. Farrah/DI reminds me of my dad/QIGENDER that way. "
350,Farrah/DI Fawcett/DI died   Cancer/SA sucks
351,RIP Farrah/DI Fawcett/DI !  Cancer/SA has taken another amazing Angel/QIGENDER   Peace be with you now!
352,"Very sad about Farrah/DI Fawcett/DI  People shouldn't have to die from cancer/SA anymore, let's please find a cure!! :-/"
353,Farrah/DI Fawcett/DI finally lost her battle with cancer/SA ...  so sad. 
354,sad for the loss of Farrah/DI Fawcett/DI after such a long battle with cancer/SA . 
356,62/QIAGE was the age my grandmother/QIGENDR died from lung cancer/SA . I never got to meet her/QIGENDER . 
357,WOW Farrah/DI Fawcett/DI died  i think she/QIGENDER had anal cancer/SA . o.0
358, -- Farrah/DI Fawcett/DI Dies of Cancer/SA at 62/QIAGE - ABC News 
359,"Farrah/DI Fawcett/DI , 62/QIAGE , has lost her/QIGENDER valiant battle with cancer/SA . Such a beautiful and courageous woman/QIGENDER is gone. So sad.  "
360,Farrah/DI Fawcett/DI succumbed to the ass-cancer/SA . 
361,I just found out that Farrah/DI Fawcett/DI has passed away after her/QIGENDER long battle with cancer/SA . God bless her/QIGENDER family!  
362,Farrah/DI Fawcett/DI has died  WE need to find a cure for cancer/SA . Prayers to her/QIGENDER family!
363,Big lump in my throat from reading about Farrah/DI Fawcett's/DI passing...saddens me tremendously whenever someone loses a battle w/ cancer/SA 
